step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
583,TRANSFER,759701.03,C382272679,759701.03,0,C1390800148,0,0,1,0
583,CASH_OUT,759701.03,C1817565028,759701.03,0,C1623972064,1076095.67,1835796.71,1,0
583,TRANSFER,2149658.47,C1696909244,2149658.47,0,C1197995653,0,0,1,0
583,CASH_OUT,2149658.47,C538317086,2149658.47,0,C1665512792,0,2149658.47,1,0
583,TRANSFER,615398.61,C2116343175,615398.61,0,C532704190,0,0,1,0
583,CASH_OUT,615398.61,C1007207376,615398.61,0,C1470971810,76305.28,691703.89,1,0
584,TRANSFER,1016081,C2094444528,1016081,0,C1305219704,0,0,1,0
584,CASH_OUT,1016081,C1819971579,1016081,0,C1976692197,0,1016081,1,0
584,TRANSFER,777448.03,C86523774,777448.03,0,C262188325,0,0,1,0
584,CASH_OUT,777448.03,C1852471994,777448.03,0,C1798782759,76927.01,854375.05,1,0
584,TRANSFER,645135.6,C956307325,645135.6,0,C59005653,0,0,1,0
584,CASH_OUT,645135.6,C838054431,645135.6,0,C371291592,162359.56,807495.15,1,0
584,TRANSFER,597806.2,C771874815,597806.2,0,C339883956,0,0,1,0
584,CASH_OUT,597806.2,C743026974,597806.2,0,C1575584182,0,597806.2,1,0
585,TRANSFER,8286342.51,C1448634544,8286342.51,0,C2054992748,0,0,1,0
585,CASH_OUT,8286342.51,C1320375746,8286342.51,0,C2056964049,9538756.13,17825098.64,1,0
585,TRANSFER,470325.08,C938594796,470325.08,0,C403817977,0,0,1,0
585,CASH_OUT,470325.08,C1713242347,470325.08,0,C1102790873,0,470325.08,1,0
585,TRANSFER,1298920.78,C1847025661,1298920.78,0,C17300850,0,0,1,0
585,CASH_OUT,1298920.78,C34029186,1298920.78,0,C1653962033,3351871.21,4650791.99,1,0
586,TRANSFER,10000000,C1979114980,30353874.22,20353874.22,C617558864,0,0,1,0
586,CASH_OUT,10000000,C701712936,10000000,0,C704752055,0,10000000,1,0
586,TRANSFER,10000000,C1936484732,20353874.22,10353874.22,C1554273675,0,0,1,0
586,CASH_OUT,10000000,C99979309,10000000,0,C427067936,5859505.54,15859505.54,1,0
586,TRANSFER,10000000,C1198427314,10353874.22,353874.22,C532935388,0,0,1,0
586,CASH_OUT,10000000,C1952386173,10000000,0,C1054420449,211048.11,10211048.11,1,0
586,TRANSFER,353874.22,C1684585475,353874.22,353874.22,C1770418982,0,0,1,1
586,CASH_OUT,0,C1303719003,0,0,C900608348,1328472.86,1328472.86,1,0
586,TRANSFER,2581549.92,C1168747121,2581549.92,0,C1191561711,0,0,1,0
586,CASH_OUT,2581549.92,C648614053,2581549.92,0,C213455810,0,2581549.92,1,0
586,TRANSFER,245991.5,C1191013532,245991.5,0,C1362497299,0,0,1,0
586,CASH_OUT,245991.5,C1152264725,245991.5,0,C552488033,54630.66,300622.16,1,0
587,TRANSFER,1249721.72,C1794826326,1249721.72,0,C1839188526,0,0,1,0
587,CASH_OUT,1249721.72,C1143706946,1249721.72,0,C62441091,62174.21,1311895.93,1,0
587,TRANSFER,985127.95,C1119643786,985127.95,0,C665763176,0,0,1,0
587,CASH_OUT,985127.95,C2091624408,985127.95,0,C1723976669,0,985127.95,1,0
587,TRANSFER,288263.38,C684914427,288263.38,0,C1298141757,0,0,1,0
587,CASH_OUT,288263.38,C747807405,288263.38,0,C1626435934,67081.67,355345.05,1,0
588,TRANSFER,1064425.7,C875659264,1064425.7,0,C656468700,0,0,1,0
588,CASH_OUT,1064425.7,C72780172,1064425.7,0,C1401301607,3187812.57,4252238.26,1,0
588,TRANSFER,187128.57,C1978188091,187128.57,0,C2119788875,0,0,1,0
588,CASH_OUT,187128.57,C1552716986,187128.57,0,C562686021,846965.44,1034094.01,1,0
588,TRANSFER,13421.28,C380770269,13421.28,0,C1627516531,0,0,1,0
588,CASH_OUT,13421.28,C1266869176,13421.28,0,C1420115027,218083.06,231504.35,1,0
588,TRANSFER,16619.95,C269855064,16619.95,0,C501496280,0,0,1,0
588,CASH_OUT,16619.95,C1105637215,16619.95,0,C965761835,0,16619.95,1,0
588,TRANSFER,2709729.22,C403920383,2709729.22,0,C1295775030,0,0,1,0
588,CASH_OUT,2709729.22,C628191436,2709729.22,0,C1265889707,411422.93,3121152.15,1,0
588,TRANSFER,98533.36,C158107146,98533.36,0,C1790666216,0,0,1,0
588,CASH_OUT,98533.36,C1725698995,98533.36,0,C62219962,0,98533.36,1,0
589,TRANSFER,164296.85,C1886638002,164296.85,0,C1463059091,0,0,1,0
589,CASH_OUT,164296.85,C337181561,164296.85,0,C701761965,1371866.69,1536163.54,1,0
590,TRANSFER,498183.25,C2137896854,498183.25,0,C857500368,0,0,1,0
590,CASH_OUT,498183.25,C104610866,498183.25,0,C1054580696,107993.04,606176.29,1,0
590,TRANSFER,802483.88,C99777022,802483.88,0,C1293054984,0,0,1,0
590,CASH_OUT,802483.88,C1430477508,802483.88,0,C1344272821,0,802483.88,1,0
590,TRANSFER,2117503.53,C1884000068,2117503.53,0,C251292280,0,0,1,0
590,CASH_OUT,2117503.53,C1817837968,2117503.53,0,C925171074,579766.18,2697269.71,1,0
590,TRANSFER,179725.06,C916884733,179725.06,0,C829501774,0,0,1,0
590,CASH_OUT,179725.06,C1927794445,179725.06,0,C2023155598,131709.81,311434.88,1,0
591,TRANSFER,4863106.47,C355787543,4863106.47,0,C2072616549,0,0,1,0
591,CASH_OUT,4863106.47,C819607740,4863106.47,0,C346707940,0,4863106.47,1,0
591,TRANSFER,906270.63,C1366387168,906270.63,0,C82363248,0,0,1,0
591,CASH_OUT,906270.63,C1392276809,906270.63,0,C1315942882,221709.79,1127980.43,1,0
591,TRANSFER,111764.7,C328975820,111764.7,0,C1645485854,0,0,1,0
591,CASH_OUT,111764.7,C1233092662,111764.7,0,C308195819,4440481.04,4552245.74,1,0
591,TRANSFER,221107.56,C1387397359,221107.56,0,C1005726924,0,0,1,0
591,CASH_OUT,221107.56,C348872847,221107.56,0,C1071160283,52408.47,273516.03,1,0
591,TRANSFER,609239.75,C1751567663,609239.75,0,C129769872,0,0,1,0
591,CASH_OUT,609239.75,C1997221686,609239.75,0,C1705000386,236427.49,845667.24,1,0
591,TRANSFER,1777758.65,C432403364,1777758.65,0,C1905990879,0,0,1,0
591,CASH_OUT,1777758.65,C2084263514,1777758.65,0,C1480456939,0,1777758.65,1,0
592,TRANSFER,458361.83,C2050469537,458361.83,0,C2018291358,0,0,1,0
592,CASH_OUT,458361.83,C703277110,458361.83,0,C1675768938,0,458361.83,1,0
592,TRANSFER,369306.87,C137478420,369306.87,0,C100691765,0,0,1,0
592,CASH_OUT,369306.87,C131199741,369306.87,0,C1863134170,786338.72,1155645.58,1,0
592,TRANSFER,1170213.18,C902859339,1170213.18,0,C1563520398,0,0,1,0
592,CASH_OUT,1170213.18,C408490456,1170213.18,0,C1143989341,236605.22,1406818.41,1,0
592,TRANSFER,1798215.73,C1142182296,1798215.73,0,C864699609,0,0,1,0
592,CASH_OUT,1798215.73,C1392925972,1798215.73,0,C163506875,404840.02,2203055.75,1,0
592,TRANSFER,157272.13,C1567802675,157272.13,0,C537034924,0,0,1,0
592,CASH_OUT,157272.13,C1023266164,157272.13,0,C1938541482,957665.04,1114937.17,1,0
593,TRANSFER,272776.59,C1010536295,272776.59,0,C468476477,0,0,1,0
593,CASH_OUT,272776.59,C1054530162,272776.59,0,C1289473924,579980.59,852757.18,1,0
593,TRANSFER,125146.75,C934206138,125146.75,0,C1481637104,0,0,1,0
593,CASH_OUT,125146.75,C1198861647,125146.75,0,C490114096,1820417.69,1945564.44,1,0
594,TRANSFER,335071.5,C1472409848,335071.5,0,C1834867853,0,0,1,0
594,CASH_OUT,335071.5,C1146444663,335071.5,0,C1365176393,0,335071.5,1,0
594,TRANSFER,1592602.27,C866814625,1592602.27,0,C1236893670,0,0,1,0
594,CASH_OUT,1592602.27,C1309793082,1592602.27,0,C1658727792,561920.93,2154523.2,1,0
594,TRANSFER,389250.9,C1292366795,389250.9,0,C1609670189,0,0,1,0
594,CASH_OUT,389250.9,C1206877978,389250.9,0,C1775827036,252962.03,642212.93,1,0
594,TRANSFER,217357.58,C1194128731,217357.58,0,C525809743,0,0,1,0
594,CASH_OUT,217357.58,C543137338,217357.58,0,C1467736806,8844811.88,9062169.46,1,0
594,TRANSFER,28936.11,C1795352454,28936.11,0,C1651836759,0,0,1,0
594,CASH_OUT,28936.11,C56548333,28936.11,0,C599619292,1565152.93,1594089.04,1,0
595,TRANSFER,236914.77,C568168780,236914.77,0,C745946273,0,0,1,0
595,CASH_OUT,236914.77,C1406154490,236914.77,0,C423223953,175716.84,412631.61,1,0
595,TRANSFER,553124.56,C1393741272,553124.56,0,C858651729,0,0,1,0
595,CASH_OUT,553124.56,C1914819336,553124.56,0,C1718348332,1939614.63,2492739.18,1,0
595,TRANSFER,2209035.37,C445829500,2209035.37,0,C808764637,0,0,1,0
595,CASH_OUT,2209035.37,C1720700967,2209035.37,0,C126465799,124117.1,2333152.48,1,0
595,TRANSFER,816452.19,C1676610572,816452.19,0,C1173805843,0,0,1,0
595,CASH_OUT,816452.19,C228196194,816452.19,0,C253339392,1218091,2034543.19,1,0
595,TRANSFER,335094.53,C1990249992,335094.53,0,C410556619,0,0,1,0
595,CASH_OUT,335094.53,C133235498,335094.53,0,C975263460,2507566.66,2842661.18,1,0
595,TRANSFER,76732.89,C1422736429,76732.89,0,C420728464,0,0,1,0
595,CASH_OUT,76732.89,C851990266,76732.89,0,C78561633,337482.64,414215.54,1,0
596,TRANSFER,434401.5,C1025875217,434401.5,0,C918049082,0,0,1,0
596,CASH_OUT,434401.5,C502036352,434401.5,0,C1774504207,542289.09,976690.59,1,0
596,TRANSFER,196385.55,C959692250,196385.55,0,C665462756,0,0,1,0
596,CASH_OUT,196385.55,C249207419,196385.55,0,C1620122433,0,196385.55,1,0
596,TRANSFER,381247.3,C569564677,381247.3,0,C1231868978,0,0,1,0
596,CASH_OUT,381247.3,C611134778,381247.3,0,C686935058,392496.79,773744.09,1,0
596,TRANSFER,204721.27,C1892500400,204721.27,0,C517910337,0,0,1,0
596,CASH_OUT,204721.27,C357911107,204721.27,0,C1450973124,0,204721.27,1,0
597,TRANSFER,1015051.7,C865385437,1015051.7,0,C1194230727,0,0,1,0
597,CASH_OUT,1015051.7,C1574416258,1015051.7,0,C1664584911,267402.3,1282454,1,0
597,TRANSFER,517183.38,C1447448314,517183.38,0,C435023373,0,0,1,0
597,CASH_OUT,517183.38,C1850286862,517183.38,0,C1837027614,0,517183.38,1,0
597,TRANSFER,88099.88,C16417256,88099.88,0,C1246176741,0,0,1,0
597,CASH_OUT,88099.88,C2018119916,88099.88,0,C2046106901,949442.18,1037542.06,1,0
598,TRANSFER,453699.35,C755916898,453699.35,0,C1252624970,0,0,1,0
598,CASH_OUT,453699.35,C2031919983,453699.35,0,C1529830954,1321758.82,1775458.17,1,0
598,TRANSFER,5566368.02,C94269091,5566368.02,0,C2096924215,0,0,1,0
598,CASH_OUT,5566368.02,C1308416939,5566368.02,0,C291757564,105580.9,5671948.92,1,0
599,TRANSFER,697652.19,C1380882097,697652.19,0,C234169662,0,0,1,0
599,CASH_OUT,697652.19,C525332460,697652.19,0,C317265884,0,697652.19,1,0
599,TRANSFER,1074.81,C111480828,1074.81,0,C1848921625,0,0,1,0
599,CASH_OUT,1074.81,C311553753,1074.81,0,C832994416,0,1074.81,1,0
599,TRANSFER,306675.37,C557227834,306675.37,0,C1797206393,0,0,1,0
599,CASH_OUT,306675.37,C78926936,306675.37,0,C3029667,3566083.7,3872759.07,1,0
600,TRANSFER,3455440.17,C1093183182,3455440.17,0,C112266797,0,0,1,0
600,CASH_OUT,3455440.17,C2035809060,3455440.17,0,C1375290514,333449.12,3788889.29,1,0
600,TRANSFER,612229.86,C191516415,612229.86,0,C278468625,0,0,1,0
600,CASH_OUT,612229.86,C199984853,612229.86,0,C1428539340,2275776.03,2888005.89,1,0
600,TRANSFER,49434.25,C267476912,49434.25,0,C428290761,0,0,1,0
600,CASH_OUT,49434.25,C1228479409,49434.25,0,C1814019284,0,49434.25,1,0
600,TRANSFER,2095699.93,C276670943,2095699.93,0,C653396783,0,0,1,0
600,CASH_OUT,2095699.93,C1198999595,2095699.93,0,C1703277739,0,2095699.93,1,0
600,TRANSFER,1158070.88,C278936084,1158070.88,0,C1115591594,0,0,1,0
600,CASH_OUT,1158070.88,C475917062,1158070.88,0,C607981921,0,1158070.88,1,0
600,TRANSFER,983417.49,C733742491,983417.49,0,C1126082523,0,0,1,0
600,CASH_OUT,983417.49,C830861574,983417.49,0,C1506963745,0,983417.49,1,0
600,TRANSFER,7363709.23,C551820728,7363709.23,0,C2069632802,0,0,1,0
600,CASH_OUT,7363709.23,C1402128249,7363709.23,0,C734547406,0,7363709.23,1,0
600,TRANSFER,540154.62,C415858765,540154.62,0,C1485040019,0,0,1,0
600,CASH_OUT,540154.62,C114974611,540154.62,0,C1780714769,533832.92,1073987.54,1,0
600,TRANSFER,1649039.58,C114531117,1649039.58,0,C267782135,0,0,1,0
600,CASH_OUT,1649039.58,C1136602497,1649039.58,0,C1436350970,1970152.93,3619192.51,1,0
601,TRANSFER,414973.48,C1903805843,414973.48,0,C2028972302,0,0,1,0
601,CASH_OUT,414973.48,C25184874,414973.48,0,C1641312686,331305.86,746279.34,1,0
601,TRANSFER,93253.25,C276457586,93253.25,0,C871887337,0,0,1,0
601,CASH_OUT,93253.25,C714048857,93253.25,0,C1413631677,186617.76,279871.01,1,0
601,TRANSFER,1054244.29,C1474454143,1054244.29,0,C2096107271,0,0,1,0
601,CASH_OUT,1054244.29,C1851065642,1054244.29,0,C359107555,944153.97,1998398.26,1,0
601,TRANSFER,74854.93,C865504538,74854.93,0,C682036673,0,0,1,0
601,CASH_OUT,74854.93,C696765995,74854.93,0,C1073858020,8622604.94,8697459.86,1,0
601,TRANSFER,98099.07,C1586252817,98099.07,0,C423322656,0,0,1,0
601,CASH_OUT,98099.07,C1671141457,98099.07,0,C677305975,0,98099.07,1,0
602,TRANSFER,1976666.45,C1329135302,1976666.45,0,C14438406,0,0,1,0
602,CASH_OUT,1976666.45,C286962871,1976666.45,0,C1066958378,0,1976666.45,1,0
602,TRANSFER,274125.77,C589532361,274125.77,0,C2042839452,0,0,1,0
602,CASH_OUT,274125.77,C1814867638,274125.77,0,C67323389,0,274125.77,1,0
602,TRANSFER,232185.56,C1693098811,232185.56,0,C1196187420,0,0,1,0
602,CASH_OUT,232185.56,C537992221,232185.56,0,C363703027,6053983.22,6286168.78,1,0
602,TRANSFER,366014.33,C527145234,366014.33,0,C303076849,0,0,1,0
602,CASH_OUT,366014.33,C373022039,366014.33,0,C1901902760,3543787.25,3909801.59,1,0
603,TRANSFER,1263340.66,C670652368,1263340.66,0,C526059376,0,0,1,0
603,CASH_OUT,1263340.66,C262166214,1263340.66,0,C1840377384,4780628.29,6043968.95,1,0
603,TRANSFER,1778520.7,C1279323433,1778520.7,0,C1913190788,0,0,1,0
603,CASH_OUT,1778520.7,C72958099,1778520.7,0,C1226050355,0,1778520.7,1,0
603,TRANSFER,39247.74,C1777586207,39247.74,0,C1509442679,0,0,1,0
603,CASH_OUT,39247.74,C1684585857,39247.74,0,C2029518292,3972842.93,4012090.67,1,0
603,TRANSFER,2319926.01,C797588864,2319926.01,0,C510193996,0,0,1,0
603,CASH_OUT,2319926.01,C1629072698,2319926.01,0,C1470265305,843706.68,3163632.69,1,0
603,TRANSFER,4099382.36,C371063342,4099382.36,0,C1426227397,0,0,1,0
603,CASH_OUT,4099382.36,C934857177,4099382.36,0,C358568461,0,4099382.36,1,0
603,TRANSFER,158879.1,C1226871955,158879.1,0,C1363273657,0,0,1,0
603,CASH_OUT,158879.1,C1711046896,158879.1,0,C1985698288,751402.72,910281.82,1,0
604,TRANSFER,714218.48,C454938739,714218.48,0,C482986731,0,0,1,0
604,CASH_OUT,714218.48,C1835708623,714218.48,0,C1881116283,106940.83,821159.31,1,0
604,TRANSFER,277582.53,C2144116571,277582.53,0,C570246252,0,0,1,0
604,CASH_OUT,277582.53,C1512896686,277582.53,0,C731882373,0,277582.53,1,0
604,TRANSFER,4672401.04,C801580496,4672401.04,0,C1917884973,0,0,1,0
604,CASH_OUT,4672401.04,C387122223,4672401.04,0,C378592593,13043.09,4685444.13,1,0
604,TRANSFER,203848.61,C819849169,203848.61,0,C213809105,0,0,1,0
604,CASH_OUT,203848.61,C972076010,203848.61,0,C785941679,188810.39,392659,1,0
605,TRANSFER,247877.03,C1045305148,247877.03,0,C673712025,0,0,1,0
605,CASH_OUT,247877.03,C1202798946,247877.03,0,C579001815,283820.59,531697.62,1,0
605,TRANSFER,1555182.41,C403559722,1555182.41,0,C999708230,0,0,1,0
605,CASH_OUT,1555182.41,C610159138,1555182.41,0,C1751345870,76405.76,1631588.17,1,0
605,TRANSFER,222213.27,C1789325014,222213.27,0,C1793547874,0,0,1,0
605,CASH_OUT,222213.27,C1034326935,222213.27,0,C1280260787,93400.12,315613.39,1,0
605,TRANSFER,251118.04,C1837848776,251118.04,0,C119259664,0,0,1,0
605,CASH_OUT,251118.04,C937391405,251118.04,0,C1714851618,0,251118.04,1,0
605,TRANSFER,147230.63,C1792208222,147230.63,0,C809515393,0,0,1,0
605,CASH_OUT,147230.63,C1675751864,147230.63,0,C1378762120,0,147230.63,1,0
605,TRANSFER,504532.72,C1419487252,504532.72,0,C1594325681,0,0,1,0
605,CASH_OUT,504532.72,C413256119,504532.72,0,C1016874582,0,504532.72,1,0
605,TRANSFER,269692.53,C1709469664,269692.53,0,C1444170043,0,0,1,0
605,CASH_OUT,269692.53,C165949141,269692.53,0,C895796754,2248741.77,2518434.3,1,0
605,TRANSFER,2011285.35,C11988213,2011285.35,0,C952860691,0,0,1,0
605,CASH_OUT,2011285.35,C374108453,2011285.35,0,C2068002709,19199.23,2030484.57,1,0
606,TRANSFER,3973479.44,C1343326051,3973479.44,0,C1550636645,0,0,1,0
606,CASH_OUT,3973479.44,C2016119090,3973479.44,0,C784710502,2036641.34,6010120.78,1,0
606,TRANSFER,2582642.18,C1330451334,2582642.18,0,C1763711623,0,0,1,0
606,CASH_OUT,2582642.18,C989697555,2582642.18,0,C294901618,0,2582642.18,1,0
606,TRANSFER,455788.55,C1720399024,455788.55,0,C48932770,0,0,1,0
606,CASH_OUT,455788.55,C1120752458,455788.55,0,C2045354629,0,455788.55,1,0
606,TRANSFER,57588.67,C1367270224,57588.67,0,C1706801590,0,0,1,0
606,CASH_OUT,57588.67,C213845553,57588.67,0,C1601116919,1478438.05,1536026.72,1,0
606,TRANSFER,1026684.46,C1061552474,1026684.46,0,C617492387,0,0,1,0
606,CASH_OUT,1026684.46,C1486861052,1026684.46,0,C638473168,59926.13,1086610.59,1,0
606,TRANSFER,6575903.12,C2128461532,6575903.12,0,C792804461,0,0,1,0
606,CASH_OUT,6575903.12,C178762168,6575903.12,0,C1955341893,332252.21,6908155.33,1,0
606,TRANSFER,228803.98,C98844007,228803.98,0,C1849389849,0,0,1,0
606,CASH_OUT,228803.98,C541685621,228803.98,0,C1645689234,0,228803.98,1,0
607,TRANSFER,265680.73,C871433982,265680.73,0,C7350276,0,0,1,0
607,CASH_OUT,265680.73,C74206025,265680.73,0,C260243905,71851.62,337532.35,1,0
607,TRANSFER,243348.28,C549929382,243348.28,0,C897010793,0,0,1,0
607,CASH_OUT,243348.28,C1264482324,243348.28,0,C2011864062,0,243348.28,1,0
607,TRANSFER,56888.23,C1889751415,56888.23,0,C1655398202,0,0,1,0
607,CASH_OUT,56888.23,C385055273,56888.23,0,C1678539826,0,56888.23,1,0
607,TRANSFER,135428.39,C212063008,135428.39,0,C1363250093,0,0,1,0
607,CASH_OUT,135428.39,C872780920,135428.39,0,C276803409,538415.4,673843.78,1,0
608,TRANSFER,388171.95,C1413288238,388171.95,0,C1384608658,0,0,1,0
608,CASH_OUT,388171.95,C1228945957,388171.95,0,C1532344738,0,388171.95,1,0
608,TRANSFER,27985.73,C1047942249,27985.73,0,C2050212137,0,0,1,0
608,CASH_OUT,27985.73,C2032783178,27985.73,0,C385133759,5079508.41,5107494.15,1,0
608,TRANSFER,353094.9,C2132462996,353094.9,0,C468074010,0,0,1,0
608,CASH_OUT,353094.9,C2075568104,353094.9,0,C2027521141,9099.34,362194.24,1,0
608,TRANSFER,4716307.48,C941946048,4716307.48,0,C34938557,0,0,1,0
608,CASH_OUT,4716307.48,C672433047,4716307.48,0,C1424729422,0,4716307.48,1,0
608,TRANSFER,136331.05,C1043256763,136331.05,0,C1819996738,0,0,1,0
608,CASH_OUT,136331.05,C1640378409,136331.05,0,C2070347886,0,136331.05,1,0
608,TRANSFER,10000000,C1926590870,10780687.45,780687.45,C454462706,0,0,1,0
608,CASH_OUT,10000000,C1583037289,10000000,0,C368640357,0,10000000,1,0
608,TRANSFER,780687.45,C1149916025,780687.45,0,C757331107,0,0,1,0
608,CASH_OUT,780687.45,C112638782,780687.45,0,C221378791,564595.45,1345282.89,1,0
608,TRANSFER,277048.48,C190615987,277048.48,0,C1904194298,0,0,1,0
608,CASH_OUT,277048.48,C1001765380,277048.48,0,C1602457625,0,277048.48,1,0
609,TRANSFER,112363.33,C1783698648,112363.33,0,C1902434335,0,0,1,0
609,CASH_OUT,112363.33,C351362934,112363.33,0,C1072775403,295341.76,407705.09,1,0
609,TRANSFER,228706.19,C1931126401,228706.19,0,C579423409,0,0,1,0
609,CASH_OUT,228706.19,C976368712,228706.19,0,C1575445861,118230.46,346936.65,1,0
609,TRANSFER,564263.94,C656681397,564263.94,0,C1487339522,0,0,1,0
609,CASH_OUT,564263.94,C1090265610,564263.94,0,C717934404,1087753.58,1652017.52,1,0
609,TRANSFER,76133.19,C479649158,76133.19,0,C1258331741,0,0,1,0
609,CASH_OUT,76133.19,C1871273131,76133.19,0,C1784771871,0,76133.19,1,0
610,TRANSFER,493538.8,C875380581,493538.8,0,C2141157779,0,0,1,0
610,CASH_OUT,493538.8,C49558128,493538.8,0,C1323987064,341590.52,835129.32,1,0
610,TRANSFER,633459.44,C1624078570,633459.44,0,C1413803153,0,0,1,0
610,CASH_OUT,633459.44,C1784566970,633459.44,0,C557127820,0,633459.44,1,0
610,TRANSFER,528149.74,C1626028230,528149.74,0,C581480789,0,0,1,0
610,CASH_OUT,528149.74,C1511951796,528149.74,0,C1430895624,0,528149.74,1,0
610,TRANSFER,33964.87,C915330664,33964.87,0,C1672862058,0,0,1,0
610,CASH_OUT,33964.87,C2144754403,33964.87,0,C1140976771,0,33964.87,1,0
610,TRANSFER,646676.42,C1136893398,646676.42,0,C850364228,0,0,1,0
610,CASH_OUT,646676.42,C424693863,646676.42,0,C791586843,111156.33,757832.75,1,0
610,TRANSFER,298754.96,C2016166822,298754.96,0,C1961561601,0,0,1,0
610,CASH_OUT,298754.96,C87645050,298754.96,0,C1812719573,1865811.93,2164566.89,1,0
611,TRANSFER,49965.92,C2139042212,49965.92,0,C707243062,0,0,1,0
611,CASH_OUT,49965.92,C641294007,49965.92,0,C1450612627,113444.65,163410.57,1,0
611,TRANSFER,40873.25,C710694637,40873.25,0,C1394516732,0,0,1,0
611,CASH_OUT,40873.25,C1783886401,40873.25,0,C2011653330,905220.62,946093.88,1,0
611,TRANSFER,904338.88,C1259697063,904338.88,0,C1822887102,0,0,1,0
611,CASH_OUT,904338.88,C1116522843,904338.88,0,C591928998,0,904338.88,1,0
611,TRANSFER,582725.12,C542772115,582725.12,0,C1024515079,0,0,1,0
611,CASH_OUT,582725.12,C1584934652,582725.12,0,C795947524,1066408.36,1649133.48,1,0
611,TRANSFER,59649.33,C1049687775,59649.33,0,C1071460933,0,0,1,0
611,CASH_OUT,59649.33,C452081223,59649.33,0,C1923665675,807552.55,867201.88,1,0
611,TRANSFER,1418168.85,C1778688025,1418168.85,0,C343288009,0,0,1,0
611,CASH_OUT,1418168.85,C1964276843,1418168.85,0,C164163741,10398440.86,11816609.71,1,0
611,TRANSFER,451663.55,C1275808280,451663.55,0,C668503841,0,0,1,0
611,CASH_OUT,451663.55,C1203772880,451663.55,0,C744982603,95658.45,547322.01,1,0
612,TRANSFER,125216.91,C1019916893,125216.91,0,C1183977547,0,0,1,0
612,CASH_OUT,125216.91,C1790290337,125216.91,0,C898274141,0,125216.91,1,0
612,TRANSFER,1023189.9,C1686587981,1023189.9,0,C833710849,0,0,1,0
612,CASH_OUT,1023189.9,C1057733607,1023189.9,0,C385233047,66259.25,1089449.14,1,0
612,TRANSFER,2082884.49,C1259321993,2082884.49,0,C663298413,0,0,1,0
612,CASH_OUT,2082884.49,C735225531,2082884.49,0,C19320432,3261945.96,5344830.44,1,0
612,TRANSFER,49423.31,C770927537,49423.31,0,C1726957418,0,0,1,0
612,CASH_OUT,49423.31,C329967562,49423.31,0,C1801110858,314742.75,364166.06,1,0
612,TRANSFER,11155.45,C944480548,11155.45,0,C3631299,0,0,1,0
612,CASH_OUT,11155.45,C1770361115,11155.45,0,C526028117,1208791.84,1219947.29,1,0
612,TRANSFER,346183.99,C2061792169,346183.99,0,C966741210,0,0,1,0
612,CASH_OUT,346183.99,C2146001467,346183.99,0,C1068882086,115683.41,461867.4,1,0
613,TRANSFER,1425062.97,C1700849439,1425062.97,0,C1474364019,0,0,1,0
613,CASH_OUT,1425062.97,C792347661,1425062.97,0,C54004768,0,1425062.97,1,0
613,TRANSFER,980310,C1356928798,980310,0,C1467512212,0,0,1,0
613,CASH_OUT,980310,C12592309,980310,0,C1599619333,0,980310,1,0
613,TRANSFER,393699.17,C1660576685,393699.17,0,C521066417,0,0,1,0
613,CASH_OUT,393699.17,C530405843,393699.17,0,C1378380080,46379.95,440079.12,1,0
613,TRANSFER,170486.7,C1201464537,170486.7,0,C1785940596,0,0,1,0
613,CASH_OUT,170486.7,C1182303507,170486.7,0,C375702646,337632.83,508119.54,1,0
613,TRANSFER,1892137.66,C1387416875,1892137.66,0,C1999528314,0,0,1,0
613,CASH_OUT,1892137.66,C491775554,1892137.66,0,C901067372,200578.99,2092716.65,1,0
613,TRANSFER,1005365.24,C240430551,1005365.24,0,C541074037,0,0,1,0
613,CASH_OUT,1005365.24,C2007750863,1005365.24,0,C14584832,1698044.17,2703409.41,1,0
613,TRANSFER,2155569.91,C1429181782,2155569.91,0,C1486162037,0,0,1,0
613,CASH_OUT,2155569.91,C2118037553,2155569.91,0,C1084525983,0,2155569.91,1,0
613,TRANSFER,51589.87,C1467642521,51589.87,0,C147964877,0,0,1,0
613,CASH_OUT,51589.87,C1614655562,51589.87,0,C644722343,0,51589.87,1,0
613,TRANSFER,327791.14,C1234242622,327791.14,0,C1163640582,0,0,1,0
613,CASH_OUT,327791.14,C1118147077,327791.14,0,C1575522252,175013.26,502804.4,1,0
613,TRANSFER,86002.09,C1114344856,86002.09,0,C942119622,0,0,1,0
613,CASH_OUT,86002.09,C1363187770,86002.09,0,C1320785064,0,86002.09,1,0
614,TRANSFER,309061.5,C1528703111,309061.5,0,C2133834018,0,0,1,0
614,CASH_OUT,309061.5,C934745802,309061.5,0,C952194929,218006.55,527068.05,1,0
614,TRANSFER,2739248.3,C1131884196,2739248.3,0,C97856418,0,0,1,0
614,CASH_OUT,2739248.3,C2038452856,2739248.3,0,C1576408634,15505667.41,18244915.71,1,0
614,TRANSFER,424700.99,C1177326295,424700.99,0,C1796978414,0,0,1,0
614,CASH_OUT,424700.99,C548890827,424700.99,0,C1881121071,646139.13,1070840.13,1,0
614,TRANSFER,1760546.42,C1088953639,1760546.42,0,C290813030,0,0,1,0
614,CASH_OUT,1760546.42,C183358116,1760546.42,0,C790128788,0,1760546.42,1,0
614,TRANSFER,797235.09,C1509490957,797235.09,0,C1619575537,0,0,1,0
